tenant_id,customer_id,external_tx_id,amount,currency,tx_timestamp,classification,merchant_category,device_id,ip_address_hash,location_country,channel,source,notes
550e8400-e29b-41d4-a716-446655440000,d9443590-5da7-4c29-838f-8cac6e81263e,txn-001548,676.5,USD,2025-02-01T11:43:00Z,FALSE_POSITIVE,GAMBLING,device-0058,ip-hash-65,GB,MOBILE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,0ad15ddf-a279-4741-9b40-b31da39aabfc,txn-001549,723.61,GHS,2025-02-01T12:12:00Z,FALSE_POSITIVE,RETAIL,device-0027,ip-hash-140,NG,WEB,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,f13dfd0b-f834-4127-8921-3259bec79f3a,txn-001550,2620.96,GHS,2025-01-23T22:09:00Z,CONFIRMED_FRAUD,GAMBLING,device-ring-3,ip-hash-127,GH,MOBILE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,006533e5-c050-4a09-a230-39c862af9ab1,txn-001551,715.15,USD,2025-01-28T05:50:00Z,FALSE_POSITIVE,RETAIL,device-ring-2,ip-hash-82,NG,MOBILE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,d7047120-123d-4ced-95f9-ee3edb96b449,txn-001552,653.5,USD,2025-01-07T19:06:00Z,CONFIRMED_LEGIT,CRYPTO,device-0041,ip-hash-187,US,MOBILE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,12d237c4-a9a6-461f-8037-4ae8503c294d,txn-001553,865.46,GHS,2025-01-25T01:04:00Z,CONFIRMED_LEGIT,RETAIL,device-ring-1,ip-hash-109,GB,MOBILE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,1775dc9e-9865-4e26-a0c8-acb116041a0d,txn-001554,180.04,GHS,2025-01-26T03:19:00Z,FALSE_POSITIVE,RETAIL,device-ring-4,ip-hash-126,NG,MOBILE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,9fb41f44-a542-4548-b81f-23903eca4c43,txn-001555,2540.73,USD,2025-01-31T13:12:00Z,CONFIRMED_FRAUD,RETAIL,device-0045,ip-hash-191,GB,MOBILE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,20f0e7cc-7d31-4241-a64b-155f10a0f09c,txn-001556,546.39,GHS,2025-01-16T10:50:00Z,FALSE_POSITIVE,RETAIL,device-ring-3,ip-hash-191,US,WEB,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,ba2186e8-d924-4c96-9bfc-d41da4904101,txn-001557,143.04,GHS,2025-01-12T03:20:00Z,FALSE_POSITIVE,CRYPTO,device-ring-3,ip-hash-138,GH,MOBILE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,d9443590-5da7-4c29-838f-8cac6e81263e,txn-001558,1771.53,GHS,2025-01-19T17:09:00Z,CONFIRMED_FRAUD,RETAIL,device-0058,ip-hash-189,GH,MOBILE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,97817dbf-06b1-4a16-9191-f7522a1f41b1,txn-001559,34.86,GHS,2025-01-19T17:26:00Z,FALSE_POSITIVE,RETAIL,device-0029,ip-hash-155,NG,MOBILE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,83633d31-12e2-4780-ad8a-7e887b2f5766,txn-001560,203.0,USD,2025-01-07T19:54:00Z,FALSE_POSITIVE,RETAIL,device-ring-3,ip-hash-193,GH,MOBILE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,81599646-0fa3-4312-a8d9-25d46ddf4059,txn-001561,161.19,USD,2025-01-21T22:00:00Z,FALSE_POSITIVE,RETAIL,device-0040,ip-hash-76,GH,MOBILE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,24fb437a-0def-4698-b341-a661e7b4e17f,txn-001562,4008.34,GHS,2025-01-26T06:23:00Z,CONFIRMED_FRAUD,RETAIL,device-0049,ip-hash-139,US,MOBILE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,28d36da0-bb9f-4891-aab3-60df38894dba,txn-001563,102.17,GHS,2025-02-01T18:58:00Z,FALSE_POSITIVE,RETAIL,device-0048,ip-hash-50,US,MOBILE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,b3f924eb-fe0e-4037-a028-90d8a51b4e92,txn-001564,3702.37,GHS,2025-01-18T16:48:00Z,CONFIRMED_FRAUD,GAMBLING,device-0057,ip-hash-25,US,WEB,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,86e0094f-5279-48e3-a13b-f12987e95aff,txn-001565,611.66,GHS,2025-01-02T10:04:00Z,CONFIRMED_LEGIT,GAMBLING,device-0053,ip-hash-36,NG,WEB,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,e90b1b8f-3351-4dca-a5f8-b21503d32f3c,txn-001566,641.78,USD,2025-01-07T20:30:00Z,FALSE_POSITIVE,RETAIL,device-0003,ip-hash-7,GB,WEB,ANALYST,
550e8400-e29b-41d4-a716-446655440000,cfe21c21-523a-48aa-9767-0060e8e7ee21,txn-001567,413.92,GHS,2025-01-16T13:24:00Z,FALSE_POSITIVE,RETAIL,device-0007,ip-hash-136,US,WEB,ANALYST,
550e8400-e29b-41d4-a716-446655440000,2c414825-d956-4334-bf48-a65407fd57d0,txn-001568,294.46,USD,2025-01-19T19:59:00Z,FALSE_POSITIVE,CRYPTO,device-ring-2,ip-hash-189,GB,MOBILE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,74f816e2-8b1d-4543-82ca-aa17883be9d5,txn-001569,2425.7,GHS,2025-01-08T22:56:00Z,CONFIRMED_FRAUD,GAMBLING,device-0033,ip-hash-159,NG,MOBILE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,2c414825-d956-4334-bf48-a65407fd57d0,txn-001570,812.55,GHS,2025-01-31T20:12:00Z,FALSE_POSITIVE,CRYPTO,device-0014,ip-hash-155,GB,MOBILE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,66b65ef7-c43a-4fa7-93fd-f6744a6c2a3c,txn-001571,811.98,GHS,2025-01-13T07:50:00Z,FALSE_POSITIVE,RETAIL,device-0059,ip-hash-59,NG,MOBILE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,f8267589-1a41-4916-b7ca-bfcf5e52d3d1,txn-001572,1456.14,USD,2025-01-24T05:51:00Z,CONFIRMED_FRAUD,CRYPTO,device-0056,ip-hash-187,NG,MOBILE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,9fb41f44-a542-4548-b81f-23903eca4c43,txn-001573,179.73,GHS,2025-01-13T08:12:00Z,FALSE_POSITIVE,RETAIL,device-0045,ip-hash-166,GH,MOBILE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,ba2186e8-d924-4c96-9bfc-d41da4904101,txn-001574,585.15,USD,2025-02-02T00:17:00Z,FALSE_POSITIVE,GAMBLING,device-0021,ip-hash-66,GH,MOBILE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,4164aa69-0c07-4777-88bc-39c871cc76af,txn-001575,180.5,USD,2025-01-18T19:44:00Z,FALSE_POSITIVE,RETAIL,device-0034,ip-hash-86,GB,WEB,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,cd102b0d-f191-4fcb-862a-5481f6146b65,txn-001576,1773.72,GHS,2025-01-06T19:15:00Z,CONFIRMED_FRAUD,GAMBLING,device-ring-1,ip-hash-16,US,WEB,ANALYST,
550e8400-e29b-41d4-a716-446655440000,9b064caa-62d8-4966-aa45-3c12f1ed67bc,txn-001577,55.89,USD,2025-02-03T04:00:00Z,FALSE_POSITIVE,RETAIL,device-ring-3,ip-hash-4,US,MOBILE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,7d08bda6-3e20-4e30-b15e-621abb09b030,txn-001578,369.77,USD,2025-01-02T10:17:00Z,FALSE_POSITIVE,RETAIL,device-ring-2,ip-hash-188,GH,MOBILE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,70f8eb65-f9d7-4167-af77-e596a060def2,txn-001579,883.86,USD,2025-01-25T10:36:00Z,FALSE_POSITIVE,RETAIL,device-ring-2,ip-hash-195,GH,WEB,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,f4f56e23-4f07-4920-8610-070fddeef532,txn-001580,2033.69,GHS,2025-01-14T11:48:00Z,CONFIRMED_FRAUD,GAMBLING,device-ring-2,ip-hash-82,US,MOBILE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,fdd04571-d21d-45f8-96c5-93c81cfa3bb7,txn-001581,174.06,USD,2025-01-06T19:40:00Z,FALSE_POSITIVE,RETAIL,device-0055,ip-hash-93,NG,WEB,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,65ec13c9-e972-4096-83e4-0c977b38695a,txn-001582,420.36,USD,2025-01-14T12:12:00Z,FALSE_POSITIVE,RETAIL,device-ring-1,ip-hash-172,NG,WEB,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,fe6c7f3e-7d6a-46d5-8721-448c36f179c0,txn-001583,484.59,USD,2025-02-03T07:00:00Z,FALSE_POSITIVE,RETAIL,device-0038,ip-hash-36,GB,WEB,ANALYST,
550e8400-e29b-41d4-a716-446655440000,28d36da0-bb9f-4891-aab3-60df38894dba,txn-001584,833.24,GHS,2025-01-07T22:18:00Z,FALSE_POSITIVE,RETAIL,device-0048,ip-hash-46,GH,WEB,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,607f2af5-230f-4c4f-a8c4-56e2b9cdc1a6,txn-001585,416.03,GHS,2025-02-02T05:36:00Z,FALSE_POSITIVE,CRYPTO,device-ring-3,ip-hash-181,NG,WEB,ANALYST,
550e8400-e29b-41d4-a716-446655440000,cfe21c21-523a-48aa-9767-0060e8e7ee21,txn-001586,446.32,GHS,2025-01-17T20:15:00Z,FALSE_POSITIVE,RETAIL,device-ring-1,ip-hash-9,US,WEB,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,83633d31-12e2-4780-ad8a-7e887b2f5766,txn-001587,273.79,USD,2025-01-23T08:40:00Z,FALSE_POSITIVE,RETAIL,device-0018,ip-hash-117,GB,WEB,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,83633d31-12e2-4780-ad8a-7e887b2f5766,txn-001588,260.06,USD,2025-01-12T08:30:00Z,FALSE_POSITIVE,RETAIL,device-0018,ip-hash-115,GH,MOBILE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,30cea6d7-9944-447e-8144-083d10a6dde2,txn-001589,261.48,USD,2025-01-02T10:28:00Z,FALSE_POSITIVE,GAMBLING,device-0019,ip-hash-137,GH,WEB,ANALYST,
550e8400-e29b-41d4-a716-446655440000,d9443590-5da7-4c29-838f-8cac6e81263e,txn-001590,6806.5,GHS,2025-01-27T19:36:00Z,CONFIRMED_FRAUD,CRYPTO,device-0058,ip-hash-46,GH,WEB,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,0ad15ddf-a279-4741-9b40-b31da39aabfc,txn-001591,572.92,GHS,2025-01-03T13:00:00Z,FALSE_POSITIVE,RETAIL,device-ring-4,ip-hash-109,NG,MOBILE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,92a7ca2c-a7ac-4826-b996-c53323c66437,txn-001592,615.56,GHS,2025-01-02T10:31:00Z,FALSE_POSITIVE,RETAIL,device-0030,ip-hash-114,GH,WEB,ANALYST,
550e8400-e29b-41d4-a716-446655440000,28d36da0-bb9f-4891-aab3-60df38894dba,txn-001593,6136.28,USD,2025-02-02T09:28:00Z,CONFIRMED_FRAUD,CRYPTO,device-0048,ip-hash-180,US,WEB,ANALYST,
550e8400-e29b-41d4-a716-446655440000,332d4391-de83-44c7-8fcf-bd96fc38a1b0,txn-001594,1541.81,USD,2025-01-03T13:06:00Z,CONFIRMED_FRAUD,GAMBLING,device-0025,ip-hash-7,GH,WEB,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,9b064caa-62d8-4966-aa45-3c12f1ed67bc,txn-001595,262.57,USD,2025-01-31T05:18:00Z,FALSE_POSITIVE,GAMBLING,device-0017,ip-hash-179,GH,MOBILE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,646cd16a-e8e5-4719-9c5f-cc1de6330925,txn-001596,446.72,USD,2025-01-13T12:25:00Z,FALSE_POSITIVE,GAMBLING,device-0032,ip-hash-7,US,MOBILE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,97817dbf-06b1-4a16-9191-f7522a1f41b1,txn-001597,470.79,GHS,2025-01-19T01:36:00Z,FALSE_POSITIVE,RETAIL,device-0029,ip-hash-41,GH,WEB,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,e0b2b020-64ea-4dee-bece-6fbeea08c481,txn-001598,782.21,USD,2025-01-31T06:39:00Z,FALSE_POSITIVE,CRYPTO,device-0050,ip-hash-177,NG,MOBILE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,6bdc4c59-eb4a-4378-b5a6-a3f7507ee4c7,txn-001599,624.8,USD,2025-01-04T15:54:00Z,FALSE_POSITIVE,CRYPTO,device-0044,ip-hash-77,US,WEB,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,f8267589-1a41-4916-b7ca-bfcf5e52d3d1,txn-001600,483.49,GHS,2025-01-27T23:36:00Z,FALSE_POSITIVE,CRYPTO,device-0056,ip-hash-108,GB,MOBILE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,e0b2b020-64ea-4dee-bece-6fbeea08c481,txn-001601,372.44,GHS,2025-01-25T18:40:00Z,FALSE_POSITIVE,RETAIL,device-0050,ip-hash-86,GB,MOBILE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,39074cb8-9019-4a8e-9067-e9baa8bec793,txn-001602,1024.84,GHS,2025-01-18T00:15:00Z,CONFIRMED_FRAUD,RETAIL,device-0047,ip-hash-47,US,WEB,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,81599646-0fa3-4312-a8d9-25d46ddf4059,txn-001603,841.08,USD,2025-01-12T11:00:00Z,CONFIRMED_LEGIT,GAMBLING,device-0040,ip-hash-71,NG,WEB,ANALYST,
550e8400-e29b-41d4-a716-446655440000,f4f56e23-4f07-4920-8610-070fddeef532,txn-001604,5700.34,GHS,2025-01-06T21:35:00Z,CONFIRMED_FRAUD,CRYPTO,device-0008,ip-hash-143,US,WEB,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,e0b2b020-64ea-4dee-bece-6fbeea08c481,txn-001605,876.38,GHS,2025-02-02T15:16:00Z,CONFIRMED_LEGIT,RETAIL,device-0050,ip-hash-89,NG,MOBILE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,607f2af5-230f-4c4f-a8c4-56e2b9cdc1a6,txn-001606,610.93,GHS,2025-01-28T02:00:00Z,FALSE_POSITIVE,RETAIL,device-0022,ip-hash-177,NG,MOBILE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,018a0c3d-fd9a-4168-bd98-1a07a6f59d94,txn-001607,869.46,USD,2025-01-10T06:08:00Z,FALSE_POSITIVE,GAMBLING,device-0042,ip-hash-198,GH,WEB,ANALYST,
550e8400-e29b-41d4-a716-446655440000,f13dfd0b-f834-4127-8921-3259bec79f3a,txn-001608,5808.27,GHS,2025-01-09T03:29:00Z,CONFIRMED_FRAUD,GAMBLING,device-ring-3,ip-hash-95,US,MOBILE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,2c414825-d956-4334-bf48-a65407fd57d0,txn-001609,597.65,GHS,2025-01-22T13:12:00Z,FALSE_POSITIVE,GAMBLING,device-0014,ip-hash-150,GH,WEB,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,70f8eb65-f9d7-4167-af77-e596a060def2,txn-001610,564.95,USD,2025-01-24T19:09:00Z,FALSE_POSITIVE,RETAIL,device-0012,ip-hash-64,GB,WEB,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,c2d52b65-7125-4c6c-81b5-f23a71f7f771,txn-001611,90.94,GHS,2025-01-13T15:10:00Z,FALSE_POSITIVE,GAMBLING,device-ring-4,ip-hash-98,GH,WEB,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,4d8b3598-a085-4e4c-b8d2-3535a7c0d8da,txn-001612,482.21,USD,2025-01-03T13:42:00Z,CONFIRMED_LEGIT,RETAIL,device-0036,ip-hash-117,NG,WEB,ANALYST,
550e8400-e29b-41d4-a716-446655440000,f8267589-1a41-4916-b7ca-bfcf5e52d3d1,txn-001613,755.07,GHS,2025-01-10T06:56:00Z,FALSE_POSITIVE,RETAIL,device-0056,ip-hash-93,US,MOBILE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,09b0bd1d-4a4e-462d-a873-b0e24a46ef44,txn-001614,64.04,USD,2025-01-03T13:46:00Z,FALSE_POSITIVE,RETAIL,device-0052,ip-hash-75,US,MOBILE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,28d36da0-bb9f-4891-aab3-60df38894dba,txn-001615,5553.28,GHS,2025-01-15T21:42:00Z,CONFIRMED_FRAUD,GAMBLING,device-0048,ip-hash-77,NG,WEB,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,7d08bda6-3e20-4e30-b15e-621abb09b030,txn-001616,2921.53,USD,2025-01-23T18:20:00Z,CONFIRMED_FRAUD,GAMBLING,device-ring-2,ip-hash-40,GB,WEB,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,5fbb28a3-2769-4b99-8b93-f7e7fc57c570,txn-001617,4751.36,USD,2025-01-26T00:32:00Z,CONFIRMED_FRAUD,CRYPTO,device-ring-2,ip-hash-103,US,MOBILE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,97f5970a-a65b-4aa5-a77d-2f253e1628f0,txn-001618,5897.74,GHS,2025-01-19T07:12:00Z,CONFIRMED_FRAUD,RETAIL,device-ring-1,ip-hash-15,GH,MOBILE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,f8267589-1a41-4916-b7ca-bfcf5e52d3d1,txn-001619,202.5,USD,2025-01-30T13:08:00Z,FALSE_POSITIVE,RETAIL,device-0056,ip-hash-135,US,WEB,ANALYST,
550e8400-e29b-41d4-a716-446655440000,c2d52b65-7125-4c6c-81b5-f23a71f7f771,txn-001620,522.21,GHS,2025-01-27T04:37:00Z,FALSE_POSITIVE,RETAIL,device-0024,ip-hash-182,GH,WEB,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,018a0c3d-fd9a-4168-bd98-1a07a6f59d94,txn-001621,857.61,GHS,2025-01-23T20:00:00Z,FALSE_POSITIVE,RETAIL,device-0042,ip-hash-185,NG,MOBILE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,30cea6d7-9944-447e-8144-083d10a6dde2,txn-001622,400.66,GHS,2025-01-23T20:20:00Z,CONFIRMED_LEGIT,RETAIL,device-ring-3,ip-hash-182,NG,MOBILE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,51d56839-d700-4085-bd1e-c895e83928cc,txn-001623,2674.07,USD,2025-01-15T23:26:00Z,CONFIRMED_FRAUD,CRYPTO,device-0054,ip-hash-16,GH,MOBILE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,215b6da3-fe6a-4cd5-ae18-656f9cccff21,txn-001624,661.62,USD,2025-01-21T14:54:00Z,FALSE_POSITIVE,RETAIL,device-0043,ip-hash-164,US,MOBILE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,018a0c3d-fd9a-4168-bd98-1a07a6f59d94,txn-001625,63.19,USD,2025-01-26T03:28:00Z,FALSE_POSITIVE,RETAIL,device-0042,ip-hash-78,GH,WEB,ANALYST,
550e8400-e29b-41d4-a716-446655440000,f13dfd0b-f834-4127-8921-3259bec79f3a,txn-001626,557.32,USD,2025-01-03T14:10:00Z,FALSE_POSITIVE,RETAIL,device-0016,ip-hash-155,US,MOBILE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,ba2186e8-d924-4c96-9bfc-d41da4904101,txn-001627,416.4,USD,2025-01-12T15:00:00Z,FALSE_POSITIVE,RETAIL,device-0021,ip-hash-51,US,MOBILE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,09b0bd1d-4a4e-462d-a873-b0e24a46ef44,txn-001628,4504.99,GHS,2025-01-18T06:45:00Z,CONFIRMED_FRAUD,RETAIL,device-0052,ip-hash-128,GB,MOBILE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,12d237c4-a9a6-461f-8037-4ae8503c294d,txn-001629,885.69,USD,2025-01-10T09:04:00Z,FALSE_POSITIVE,RETAIL,device-0002,ip-hash-81,US,MOBILE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,e0b2b020-64ea-4dee-bece-6fbeea08c481,txn-001630,3786.28,GHS,2025-01-02T11:09:00Z,CONFIRMED_FRAUD,CRYPTO,device-0050,ip-hash-74,US,WEB,ANALYST,
550e8400-e29b-41d4-a716-446655440000,7d08bda6-3e20-4e30-b15e-621abb09b030,txn-001631,896.65,GHS,2025-01-26T05:40:00Z,FALSE_POSITIVE,RETAIL,device-0010,ip-hash-93,NG,WEB,ANALYST,
550e8400-e29b-41d4-a716-446655440000,68a2275e-75fc-4735-a27c-bf3202a39d44,txn-001632,162.37,GHS,2025-01-30T18:46:00Z,FALSE_POSITIVE,CRYPTO,device-0046,ip-hash-67,GH,MOBILE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,20f0e7cc-7d31-4241-a64b-155f10a0f09c,txn-001633,695.94,USD,2025-01-08T03:12:00Z,FALSE_POSITIVE,RETAIL,device-ring-3,ip-hash-134,GB,WEB,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,4164aa69-0c07-4777-88bc-39c871cc76af,txn-001634,3776.87,USD,2025-01-21T17:54:00Z,CONFIRMED_FRAUD,CRYPTO,device-0034,ip-hash-168,US,WEB,ANALYST,
550e8400-e29b-41d4-a716-446655440000,f8267589-1a41-4916-b7ca-bfcf5e52d3d1,txn-001635,556.79,USD,2025-01-03T14:28:00Z,FALSE_POSITIVE,RETAIL,device-0056,ip-hash-57,NG,MOBILE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,86e0094f-5279-48e3-a13b-f12987e95aff,txn-001636,9.32,GHS,2025-01-25T04:15:00Z,FALSE_POSITIVE,RETAIL,device-0053,ip-hash-5,US,MOBILE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,66b65ef7-c43a-4fa7-93fd-f6744a6c2a3c,txn-001637,577.93,USD,2025-01-21T18:48:00Z,FALSE_POSITIVE,RETAIL,device-0059,ip-hash-67,GB,MOBILE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,12d237c4-a9a6-461f-8037-4ae8503c294d,txn-001638,426.33,USD,2025-01-09T06:59:00Z,FALSE_POSITIVE,RETAIL,device-ring-1,ip-hash-194,NG,WEB,ANALYST,
550e8400-e29b-41d4-a716-446655440000,871b1751-ce75-49ec-be67-006632fef174,txn-001639,731.92,GHS,2025-01-30T21:48:00Z,FALSE_POSITIVE,RETAIL,device-0039,ip-hash-7,GB,MOBILE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,51d56839-d700-4085-bd1e-c895e83928cc,txn-001640,13.92,GHS,2025-01-04T17:57:00Z,FALSE_POSITIVE,RETAIL,device-0054,ip-hash-14,NG,WEB,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,28d36da0-bb9f-4891-aab3-60df38894dba,txn-001641,240.74,GHS,2025-01-02T11:20:00Z,FALSE_POSITIVE,CRYPTO,device-0048,ip-hash-26,US,MOBILE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,1c844898-e6be-4c71-a9be-b5438e1ec76b,txn-001642,518.53,USD,2025-01-07T00:45:00Z,FALSE_POSITIVE,RETAIL,device-ring-1,ip-hash-30,GH,WEB,ANALYST,
550e8400-e29b-41d4-a716-446655440000,28d36da0-bb9f-4891-aab3-60df38894dba,txn-001643,505.25,GHS,2025-01-24T03:20:00Z,FALSE_POSITIVE,RETAIL,device-0048,ip-hash-196,GB,MOBILE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,83633d31-12e2-4780-ad8a-7e887b2f5766,txn-001644,499.89,USD,2025-01-10T11:04:00Z,FALSE_POSITIVE,RETAIL,device-0018,ip-hash-52,US,WEB,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,4d8b3598-a085-4e4c-b8d2-3535a7c0d8da,txn-001645,417.12,USD,2025-01-28T17:36:00Z,FALSE_POSITIVE,RETAIL,device-0036,ip-hash-26,US,MOBILE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,2c414825-d956-4334-bf48-a65407fd57d0,txn-001646,186.45,USD,2025-01-18T11:15:00Z,FALSE_POSITIVE,RETAIL,device-ring-2,ip-hash-128,GB,MOBILE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,215b6da3-fe6a-4cd5-ae18-656f9cccff21,txn-001647,673.13,USD,2025-01-12T18:20:00Z,FALSE_POSITIVE,RETAIL,device-0043,ip-hash-33,NG,MOBILE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,7d08bda6-3e20-4e30-b15e-621abb09b030,txn-001648,5578.94,GHS,2025-01-18T11:45:00Z,CONFIRMED_FRAUD,CRYPTO,device-ring-2,ip-hash-188,US,MOBILE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,39074cb8-9019-4a8e-9067-e9baa8bec793,txn-001649,796.42,GHS,2025-01-08T04:48:00Z,CONFIRMED_LEGIT,RETAIL,device-0047,ip-hash-179,GB,MOBILE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,6bdc4c59-eb4a-4378-b5a6-a3f7507ee4c7,txn-001650,3967.12,USD,2025-01-25T09:09:00Z,CONFIRMED_FRAUD,CRYPTO,device-0044,ip-hash-54,GH,MOBILE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,332d4391-de83-44c7-8fcf-bd96fc38a1b0,txn-001651,2535.14,GHS,2025-02-04T17:00:00Z,CONFIRMED_FRAUD,GAMBLING,device-ring-4,ip-hash-96,NG,MOBILE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,e90b1b8f-3351-4dca-a5f8-b21503d32f3c,txn-001652,783.43,USD,2025-01-17T09:14:00Z,FALSE_POSITIVE,CRYPTO,device-0003,ip-hash-81,US,MOBILE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,d7047120-123d-4ced-95f9-ee3edb96b449,txn-001653,379.77,USD,2025-01-10T12:16:00Z,FALSE_POSITIVE,RETAIL,device-0041,ip-hash-186,GB,MOBILE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,cd102b0d-f191-4fcb-862a-5481f6146b65,txn-001654,156.53,GHS,2025-01-30T00:45:00Z,CONFIRMED_LEGIT,GAMBLING,device-0004,ip-hash-195,GB,MOBILE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,4d8b3598-a085-4e4c-b8d2-3535a7c0d8da,txn-001655,2725.72,USD,2025-01-19T17:04:00Z,CONFIRMED_FRAUD,GAMBLING,device-0036,ip-hash-103,GB,WEB,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,66b65ef7-c43a-4fa7-93fd-f6744a6c2a3c,txn-001656,601.47,GHS,2025-02-04T19:30:00Z,FALSE_POSITIVE,RETAIL,device-0059,ip-hash-173,NG,WEB,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,24fb437a-0def-4698-b341-a661e7b4e17f,txn-001657,911.55,GHS,2025-01-20T21:12:00Z,CONFIRMED_FRAUD,RETAIL,device-0049,ip-hash-197,GH,WEB,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,68a2275e-75fc-4735-a27c-bf3202a39d44,txn-001658,790.09,GHS,2025-02-03T16:53:00Z,FALSE_POSITIVE,RETAIL,device-0046,ip-hash-62,GH,WEB,SYSTEM,
