tenant_id,customer_id,external_tx_id,amount,currency,tx_timestamp,merchant_category,merchant_id,device_id,ip_address_hash,location_country,channel,classification,source,notes
550e8400-e29b-41d4-a716-446655440000,c3a7926e-fa89-484f-8e1e-5b46e6c6005b,txn-006244,430.11,GHS,2025-01-23T00:15:00Z,RETAIL,,device-ring-3,ip-hash-153,US,MOBILE,FALSE_POSITIVE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,1e75f7de-4a54-432c-8a46-fc89fbdb7b4b,txn-006245,290.99,GHS,2025-01-23T00:20:00Z,RETAIL,,device-022,ip-hash-156,NG,MOBILE,FALSE_POSITIVE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,69d034c0-0f8e-4f2b-b81e-1af34432761b,txn-006246,160.92,GHS,2025-01-23T00:25:00Z,RETAIL,,device-000,ip-hash-51,GH,WEB,FALSE_POSITIVE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,de01a930-3760-46f6-aaa0-6d5343eb6978,txn-006247,166.49,GHS,2025-01-23T00:30:00Z,RETAIL,,device-ring-1,ip-hash-32,GB,MOBILE,FALSE_POSITIVE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,f807dec4-19d5-4ea1-a4a4-58823419a68f,txn-006248,583.08,GHS,2025-01-23T00:35:00Z,RETAIL,,device-ring-1,ip-hash-106,GH,WEB,FALSE_POSITIVE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,cc5e94ad-a150-4f74-8ec3-eff7c5360a59,txn-006249,5998.36,USD,2025-01-23T00:40:00Z,GAMBLING,,device-ring-2,ip-hash-182,NG,MOBILE,CONFIRMED_FRAUD,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,48c158f7-2fbb-44a8-8e67-c3b2c2c536c6,txn-006250,147.0,GHS,2025-01-23T00:45:00Z,RETAIL,,device-ring-4,ip-hash-117,GB,WEB,FALSE_POSITIVE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,870e7114-6f54-4a8f-9781-b7f36ac66231,txn-006251,206.87,GHS,2025-01-23T00:50:00Z,RETAIL,,device-033,ip-hash-6,US,WEB,FALSE_POSITIVE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,b2e12be3-69df-4da0-9a61-00763fb1e424,txn-006252,6866.17,USD,2025-01-23T00:55:00Z,GAMBLING,,device-ring-2,ip-hash-23,US,MOBILE,CONFIRMED_FRAUD,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,810e2dd3-abdb-4e34-9635-768329a8c141,txn-006253,192.92,USD,2025-01-23T01:00:00Z,RETAIL,,device-ring-2,ip-hash-9,NG,WEB,CONFIRMED_LEGIT,ANALYST,
550e8400-e29b-41d4-a716-446655440000,59ed957a-fe0e-467a-957b-ab52488ab67b,txn-006254,581.09,GHS,2025-01-23T01:05:00Z,CRYPTO,,device-025,ip-hash-128,NG,MOBILE,FALSE_POSITIVE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,3ccffe7f-49d3-4714-ad46-beeb3096ec14,txn-006255,320.26,GHS,2025-01-23T01:10:00Z,RETAIL,,device-ring-1,ip-hash-67,US,WEB,FALSE_POSITIVE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,1133b671-5057-4b88-89c3-4683f20ffc4e,txn-006256,252.72,USD,2025-01-23T01:15:00Z,GAMBLING,,device-010,ip-hash-199,US,WEB,FALSE_POSITIVE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,dda85849-ac4b-4d0f-807f-7353fb334420,txn-006257,810.77,USD,2025-01-23T01:20:00Z,RETAIL,,device-032,ip-hash-9,GB,MOBILE,FALSE_POSITIVE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,59ed957a-fe0e-467a-957b-ab52488ab67b,txn-006258,2078.85,GHS,2025-01-23T01:25:00Z,CRYPTO,,device-ring-4,ip-hash-177,GB,MOBILE,CONFIRMED_FRAUD,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,5c8114de-e9a4-4828-8a5e-43064309d308,txn-006259,3005.52,GHS,2025-01-23T01:30:00Z,CRYPTO,,device-036,ip-hash-89,US,MOBILE,CONFIRMED_FRAUD,ANALYST,
550e8400-e29b-41d4-a716-446655440000,1e75f7de-4a54-432c-8a46-fc89fbdb7b4b,txn-006260,187.75,USD,2025-01-23T01:35:00Z,RETAIL,,device-ring-3,ip-hash-116,NG,WEB,FALSE_POSITIVE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,98fbb92e-c90d-4e6a-8b20-8f73c53711ff,txn-006261,811.88,GHS,2025-01-23T01:40:00Z,GAMBLING,,device-035,ip-hash-25,GH,WEB,FALSE_POSITIVE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,de01a930-3760-46f6-aaa0-6d5343eb6978,txn-006262,626.55,GHS,2025-01-23T01:45:00Z,RETAIL,,device-ring-1,ip-hash-111,GH,MOBILE,FALSE_POSITIVE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,1e75f7de-4a54-432c-8a46-fc89fbdb7b4b,txn-006263,115.98,USD,2025-01-23T01:50:00Z,GAMBLING,,device-022,ip-hash-119,NG,MOBILE,FALSE_POSITIVE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,e44d2b32-8770-4e67-a85e-8a7116423136,txn-006264,359.59,USD,2025-01-23T01:55:00Z,RETAIL,,device-034,ip-hash-160,GB,MOBILE,FALSE_POSITIVE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,34b373cf-94d4-47d0-a264-7d20f4fc16e7,txn-006265,541.75,USD,2025-01-23T02:00:00Z,RETAIL,,device-037,ip-hash-94,NG,WEB,FALSE_POSITIVE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,994ecb98-12bf-456d-ac71-00ed63da4fad,txn-006266,898.79,USD,2025-01-23T02:05:00Z,GAMBLING,,device-016,ip-hash-165,NG,MOBILE,FALSE_POSITIVE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,732937f6-fa50-420c-8778-efd015c3e168,txn-006267,667.71,GHS,2025-01-23T02:10:00Z,GAMBLING,,device-ring-2,ip-hash-94,GB,MOBILE,FALSE_POSITIVE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,732937f6-fa50-420c-8778-efd015c3e168,txn-006268,4594.88,USD,2025-01-23T02:15:00Z,CRYPTO,,device-ring-2,ip-hash-133,GH,MOBILE,CONFIRMED_FRAUD,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,c3a7926e-fa89-484f-8e1e-5b46e6c6005b,txn-006269,5767.72,USD,2025-01-23T02:20:00Z,GAMBLING,,device-ring-3,ip-hash-115,GB,MOBILE,CONFIRMED_FRAUD,ANALYST,
550e8400-e29b-41d4-a716-446655440000,5c88eade-5006-4127-9a89-090cd48e5dce,txn-006270,570.36,GHS,2025-01-23T02:25:00Z,RETAIL,,device-ring-3,ip-hash-98,GB,WEB,FALSE_POSITIVE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,5c8114de-e9a4-4828-8a5e-43064309d308,txn-006271,878.48,USD,2025-01-23T02:30:00Z,RETAIL,,device-036,ip-hash-183,NG,WEB,FALSE_POSITIVE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,98fbb92e-c90d-4e6a-8b20-8f73c53711ff,txn-006272,244.26,USD,2025-01-23T02:35:00Z,RETAIL,,device-035,ip-hash-49,GH,WEB,FALSE_POSITIVE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,358177b9-20c2-4b00-ba68-55985805620c,txn-006273,401.15,GHS,2025-01-23T02:40:00Z,CRYPTO,,device-031,ip-hash-179,NG,WEB,FALSE_POSITIVE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,1133b671-5057-4b88-89c3-4683f20ffc4e,txn-006274,393.02,USD,2025-01-23T02:45:00Z,GAMBLING,,device-ring-2,ip-hash-147,GH,MOBILE,FALSE_POSITIVE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,3ccffe7f-49d3-4714-ad46-beeb3096ec14,txn-006275,1442.37,USD,2025-01-23T02:50:00Z,RETAIL,,device-ring-1,ip-hash-85,US,MOBILE,CONFIRMED_FRAUD,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,994ecb98-12bf-456d-ac71-00ed63da4fad,txn-006276,334.03,GHS,2025-01-23T02:55:00Z,GAMBLING,,device-ring-3,ip-hash-146,US,MOBILE,FALSE_POSITIVE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,aff77baa-f8d1-440e-9d72-d610bd25b1e0,txn-006277,734.66,GHS,2025-01-23T03:00:00Z,RETAIL,,device-ring-2,ip-hash-71,NG,MOBILE,FALSE_POSITIVE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,de01a930-3760-46f6-aaa0-6d5343eb6978,txn-006278,362.12,GHS,2025-01-23T03:05:00Z,RETAIL,,device-005,ip-hash-134,GB,MOBILE,FALSE_POSITIVE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,e99588de-3851-48ec-96e6-9c9d9b0748bf,txn-006279,620.46,USD,2025-01-23T03:10:00Z,CRYPTO,,device-039,ip-hash-116,NG,MOBILE,FALSE_POSITIVE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,aed6b8c0-185d-43f8-9992-caca9f8fbb60,txn-006280,3949.87,USD,2025-01-23T03:15:00Z,GAMBLING,,device-ring-4,ip-hash-141,GH,MOBILE,CONFIRMED_FRAUD,ANALYST,
550e8400-e29b-41d4-a716-446655440000,3ccffe7f-49d3-4714-ad46-beeb3096ec14,txn-006281,50.21,GHS,2025-01-23T03:20:00Z,GAMBLING,,device-ring-1,ip-hash-11,NG,MOBILE,FALSE_POSITIVE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,1e75f7de-4a54-432c-8a46-fc89fbdb7b4b,txn-006282,692.87,GHS,2025-01-23T03:25:00Z,RETAIL,,device-022,ip-hash-8,GH,WEB,FALSE_POSITIVE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,69d034c0-0f8e-4f2b-b81e-1af34432761b,txn-006283,1749.63,GHS,2025-01-23T03:30:00Z,CRYPTO,,device-ring-1,ip-hash-122,GH,WEB,CONFIRMED_FRAUD,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,c3a7926e-fa89-484f-8e1e-5b46e6c6005b,txn-006284,321.39,USD,2025-01-23T03:35:00Z,RETAIL,,device-ring-3,ip-hash-190,NG,MOBILE,FALSE_POSITIVE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,48c158f7-2fbb-44a8-8e67-c3b2c2c536c6,txn-006285,2223.08,GHS,2025-01-23T03:40:00Z,CRYPTO,,device-ring-4,ip-hash-115,NG,WEB,CONFIRMED_FRAUD,ANALYST,
550e8400-e29b-41d4-a716-446655440000,732937f6-fa50-420c-8778-efd015c3e168,txn-006286,460.39,GHS,2025-01-23T03:45:00Z,RETAIL,,device-ring-2,ip-hash-127,GH,WEB,FALSE_POSITIVE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,c3a7926e-fa89-484f-8e1e-5b46e6c6005b,txn-006287,2934.49,GHS,2025-01-23T03:50:00Z,GAMBLING,,device-017,ip-hash-128,US,MOBILE,CONFIRMED_FRAUD,ANALYST,
550e8400-e29b-41d4-a716-446655440000,69d034c0-0f8e-4f2b-b81e-1af34432761b,txn-006288,734.26,GHS,2025-01-23T03:55:00Z,GAMBLING,,device-ring-1,ip-hash-127,US,MOBILE,FALSE_POSITIVE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,a7802210-ce09-4250-9ac3-150c8d7e1671,txn-006289,841.19,GHS,2025-01-23T04:00:00Z,GAMBLING,,device-008,ip-hash-121,NG,MOBILE,FALSE_POSITIVE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,5c8114de-e9a4-4828-8a5e-43064309d308,txn-006290,209.6,USD,2025-01-23T04:05:00Z,RETAIL,,device-036,ip-hash-139,GH,MOBILE,FALSE_POSITIVE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,48c158f7-2fbb-44a8-8e67-c3b2c2c536c6,txn-006291,656.8,USD,2025-01-23T04:10:00Z,CRYPTO,,device-ring-4,ip-hash-141,GH,WEB,FALSE_POSITIVE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,1133b671-5057-4b88-89c3-4683f20ffc4e,txn-006292,760.74,USD,2025-01-23T04:15:00Z,RETAIL,,device-ring-2,ip-hash-35,GH,MOBILE,FALSE_POSITIVE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,bc1aa172-6917-4837-90dc-fbac6a4347f5,txn-006293,248.36,GHS,2025-01-23T04:20:00Z,RETAIL,,device-028,ip-hash-83,NG,WEB,CONFIRMED_LEGIT,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,f71cf5a1-48c9-43ce-b73a-41f3bb6cc44a,txn-006294,253.12,USD,2025-01-23T04:25:00Z,RETAIL,,device-038,ip-hash-98,NG,WEB,FALSE_POSITIVE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,c3a7926e-fa89-484f-8e1e-5b46e6c6005b,txn-006295,350.86,GHS,2025-01-23T04:30:00Z,RETAIL,,device-ring-3,ip-hash-40,GB,WEB,FALSE_POSITIVE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,bc1aa172-6917-4837-90dc-fbac6a4347f5,txn-006296,519.32,USD,2025-01-23T04:35:00Z,RETAIL,,device-ring-4,ip-hash-28,US,MOBILE,FALSE_POSITIVE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,ba771635-50ef-44f5-b882-81fa0d487271,txn-006297,969.21,GHS,2025-01-23T04:40:00Z,CRYPTO,,device-ring-3,ip-hash-31,GH,WEB,CONFIRMED_FRAUD,ANALYST,
550e8400-e29b-41d4-a716-446655440000,bc1aa172-6917-4837-90dc-fbac6a4347f5,txn-006298,119.21,GHS,2025-01-23T04:45:00Z,RETAIL,,device-ring-4,ip-hash-132,NG,WEB,CONFIRMED_LEGIT,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,e44d2b32-8770-4e67-a85e-8a7116423136,txn-006299,183.79,USD,2025-01-23T04:50:00Z,RETAIL,,device-034,ip-hash-114,GH,WEB,FALSE_POSITIVE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,732937f6-fa50-420c-8778-efd015c3e168,txn-006300,822.13,USD,2025-01-23T04:55:00Z,RETAIL,,device-ring-2,ip-hash-84,GB,WEB,CONFIRMED_LEGIT,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,c3a7926e-fa89-484f-8e1e-5b46e6c6005b,txn-006301,87.79,USD,2025-01-23T05:00:00Z,RETAIL,,device-ring-3,ip-hash-126,GH,WEB,FALSE_POSITIVE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,b2e12be3-69df-4da0-9a61-00763fb1e424,txn-006302,648.74,USD,2025-01-23T05:05:00Z,GAMBLING,,device-ring-2,ip-hash-174,US,WEB,FALSE_POSITIVE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,c3a7926e-fa89-484f-8e1e-5b46e6c6005b,txn-006303,5813.39,USD,2025-01-23T05:10:00Z,CRYPTO,,device-ring-3,ip-hash-150,GB,WEB,CONFIRMED_FRAUD,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,a7802210-ce09-4250-9ac3-150c8d7e1671,txn-006304,5712.11,USD,2025-01-23T05:15:00Z,GAMBLING,,device-ring-2,ip-hash-99,US,MOBILE,CONFIRMED_FRAUD,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,ccc4bb6f-f9dc-4f4f-9f4d-a697181a299d,txn-006305,1983.16,USD,2025-01-23T05:20:00Z,CRYPTO,,device-ring-3,ip-hash-118,US,WEB,CONFIRMED_FRAUD,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,994ecb98-12bf-456d-ac71-00ed63da4fad,txn-006306,90.03,GHS,2025-01-23T05:25:00Z,RETAIL,,device-ring-3,ip-hash-113,US,MOBILE,FALSE_POSITIVE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,994ecb98-12bf-456d-ac71-00ed63da4fad,txn-006307,511.39,GHS,2025-01-23T05:30:00Z,RETAIL,,device-ring-3,ip-hash-89,GB,WEB,FALSE_POSITIVE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,cc5e94ad-a150-4f74-8ec3-eff7c5360a59,txn-006308,709.69,GHS,2025-01-23T05:35:00Z,GAMBLING,,device-ring-2,ip-hash-110,NG,MOBILE,FALSE_POSITIVE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,98fbb92e-c90d-4e6a-8b20-8f73c53711ff,txn-006309,535.88,USD,2025-01-23T05:40:00Z,RETAIL,,device-035,ip-hash-154,NG,MOBILE,FALSE_POSITIVE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,1133b671-5057-4b88-89c3-4683f20ffc4e,txn-006310,700.49,GHS,2025-01-23T05:45:00Z,RETAIL,,device-ring-2,ip-hash-121,GB,MOBILE,FALSE_POSITIVE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,452f5ae2-636f-4025-908d-0705f643f73b,txn-006311,592.81,GHS,2025-01-23T05:50:00Z,GAMBLING,,device-027,ip-hash-138,NG,MOBILE,FALSE_POSITIVE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,d4c4856f-04be-4eea-974f-c7104b982fb4,txn-006312,862.96,GHS,2025-01-23T05:55:00Z,GAMBLING,,device-ring-1,ip-hash-39,NG,MOBILE,CONFIRMED_LEGIT,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,48c158f7-2fbb-44a8-8e67-c3b2c2c536c6,txn-006313,494.65,USD,2025-01-23T06:00:00Z,RETAIL,,device-ring-4,ip-hash-181,US,MOBILE,FALSE_POSITIVE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,6d3cbed7-d60a-4c2a-87fc-b0cc83f7d5bb,txn-006314,3018.35,GHS,2025-01-23T06:05:00Z,CRYPTO,,device-024,ip-hash-109,US,WEB,CONFIRMED_FRAUD,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,ba771635-50ef-44f5-b882-81fa0d487271,txn-006315,720.8,USD,2025-01-23T06:10:00Z,RETAIL,,device-ring-3,ip-hash-145,GH,WEB,FALSE_POSITIVE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,05125ad5-15c9-4b08-8f94-3a158a9636a1,txn-006316,649.31,USD,2025-01-23T06:15:00Z,RETAIL,,device-007,ip-hash-43,GH,MOBILE,FALSE_POSITIVE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,bc1aa172-6917-4837-90dc-fbac6a4347f5,txn-006317,556.86,USD,2025-01-23T06:20:00Z,RETAIL,,device-ring-4,ip-hash-17,NG,MOBILE,FALSE_POSITIVE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,1e75f7de-4a54-432c-8a46-fc89fbdb7b4b,txn-006318,4304.61,GHS,2025-01-23T06:25:00Z,GAMBLING,,device-ring-3,ip-hash-187,GB,WEB,CONFIRMED_FRAUD,ANALYST,
550e8400-e29b-41d4-a716-446655440000,3ccffe7f-49d3-4714-ad46-beeb3096ec14,txn-006319,4156.16,GHS,2025-01-23T06:30:00Z,GAMBLING,,device-001,ip-hash-10,US,WEB,CONFIRMED_FRAUD,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,65ee485e-1512-419c-b769-54d0a3d50c48,txn-006320,438.24,USD,2025-01-23T06:35:00Z,RETAIL,,device-ring-1,ip-hash-29,GH,WEB,FALSE_POSITIVE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,9bccf3ab-6750-4a4b-af5f-c21986b54b2b,txn-006321,5606.21,USD,2025-01-23T06:40:00Z,GAMBLING,,device-ring-2,ip-hash-190,GB,WEB,CONFIRMED_FRAUD,ANALYST,
550e8400-e29b-41d4-a716-446655440000,d6e2346c-9d86-4bcb-9d90-7620db1b53e6,txn-006322,73.97,GHS,2025-01-23T06:45:00Z,RETAIL,,device-020,ip-hash-20,US,MOBILE,FALSE_POSITIVE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,e44d2b32-8770-4e67-a85e-8a7116423136,txn-006323,832.87,USD,2025-01-23T06:50:00Z,CRYPTO,,device-034,ip-hash-117,GB,MOBILE,FALSE_POSITIVE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,de01a930-3760-46f6-aaa0-6d5343eb6978,txn-006324,3844.72,GHS,2025-01-23T06:55:00Z,CRYPTO,,device-005,ip-hash-15,GH,WEB,CONFIRMED_FRAUD,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,bc1aa172-6917-4837-90dc-fbac6a4347f5,txn-006325,829.6,USD,2025-01-23T07:00:00Z,RETAIL,,device-ring-4,ip-hash-36,GH,WEB,FALSE_POSITIVE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,05125ad5-15c9-4b08-8f94-3a158a9636a1,txn-006326,1009.75,GHS,2025-01-23T07:05:00Z,GAMBLING,,device-007,ip-hash-118,US,WEB,CONFIRMED_FRAUD,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,1e75f7de-4a54-432c-8a46-fc89fbdb7b4b,txn-006327,888.04,GHS,2025-01-23T07:10:00Z,RETAIL,,device-ring-3,ip-hash-77,NG,MOBILE,FALSE_POSITIVE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,e99588de-3851-48ec-96e6-9c9d9b0748bf,txn-006328,59.51,USD,2025-01-23T07:15:00Z,GAMBLING,,device-039,ip-hash-177,US,MOBILE,CONFIRMED_LEGIT,ANALYST,
550e8400-e29b-41d4-a716-446655440000,994ecb98-12bf-456d-ac71-00ed63da4fad,txn-006329,643.87,USD,2025-01-23T07:20:00Z,RETAIL,,device-ring-3,ip-hash-163,GH,MOBILE,FALSE_POSITIVE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,69d034c0-0f8e-4f2b-b81e-1af34432761b,txn-006330,499.14,USD,2025-01-23T07:25:00Z,RETAIL,,device-ring-1,ip-hash-96,US,MOBILE,FALSE_POSITIVE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,4b44cb40-7968-4b73-b617-def84ee1eabb,txn-006331,361.86,GHS,2025-01-23T07:30:00Z,RETAIL,,device-ring-1,ip-hash-183,NG,WEB,CONFIRMED_LEGIT,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,69d034c0-0f8e-4f2b-b81e-1af34432761b,txn-006332,894.02,GHS,2025-01-23T07:35:00Z,CRYPTO,,device-000,ip-hash-142,GB,MOBILE,FALSE_POSITIVE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,9bccf3ab-6750-4a4b-af5f-c21986b54b2b,txn-006333,4074.86,GHS,2025-01-23T07:40:00Z,CRYPTO,,device-011,ip-hash-168,GH,MOBILE,CONFIRMED_FRAUD,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,b2e12be3-69df-4da0-9a61-00763fb1e424,txn-006334,679.22,USD,2025-01-23T07:45:00Z,RETAIL,,device-014,ip-hash-39,US,MOBILE,FALSE_POSITIVE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,f71cf5a1-48c9-43ce-b73a-41f3bb6cc44a,txn-006335,798.25,USD,2025-01-23T07:50:00Z,GAMBLING,,device-038,ip-hash-157,US,WEB,FALSE_POSITIVE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,9bccf3ab-6750-4a4b-af5f-c21986b54b2b,txn-006336,419.5,GHS,2025-01-23T07:55:00Z,RETAIL,,device-ring-2,ip-hash-122,GB,MOBILE,FALSE_POSITIVE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,98fbb92e-c90d-4e6a-8b20-8f73c53711ff,txn-006337,1469.42,GHS,2025-01-23T08:00:00Z,CRYPTO,,device-035,ip-hash-173,GB,WEB,CONFIRMED_FRAUD,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,aff77baa-f8d1-440e-9d72-d610bd25b1e0,txn-006338,443.01,USD,2025-01-23T08:05:00Z,RETAIL,,device-ring-2,ip-hash-168,NG,MOBILE,FALSE_POSITIVE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,f807dec4-19d5-4ea1-a4a4-58823419a68f,txn-006339,341.39,GHS,2025-01-23T08:10:00Z,RETAIL,,device-ring-1,ip-hash-75,US,MOBILE,CONFIRMED_LEGIT,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,b2e12be3-69df-4da0-9a61-00763fb1e424,txn-006340,788.74,USD,2025-01-23T08:15:00Z,GAMBLING,,device-ring-2,ip-hash-95,NG,WEB,FALSE_POSITIVE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,69d034c0-0f8e-4f2b-b81e-1af34432761b,txn-006341,752.51,USD,2025-01-23T08:20:00Z,RETAIL,,device-000,ip-hash-170,NG,MOBILE,FALSE_POSITIVE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,a7802210-ce09-4250-9ac3-150c8d7e1671,txn-006342,806.96,USD,2025-01-23T08:25:00Z,RETAIL,,device-ring-2,ip-hash-93,NG,MOBILE,FALSE_POSITIVE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,a7802210-ce09-4250-9ac3-150c8d7e1671,txn-006343,3740.51,GHS,2025-01-23T08:30:00Z,GAMBLING,,device-ring-2,ip-hash-71,GH,WEB,CONFIRMED_FRAUD,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,69d034c0-0f8e-4f2b-b81e-1af34432761b,txn-006344,876.2,GHS,2025-01-23T08:35:00Z,GAMBLING,,device-ring-1,ip-hash-173,GH,WEB,FALSE_POSITIVE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,870e7114-6f54-4a8f-9781-b7f36ac66231,txn-006345,122.28,GHS,2025-01-23T08:40:00Z,RETAIL,,device-033,ip-hash-79,GB,WEB,FALSE_POSITIVE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,5c8114de-e9a4-4828-8a5e-43064309d308,txn-006346,3763.99,USD,2025-01-23T08:45:00Z,CRYPTO,,device-036,ip-hash-59,GH,MOBILE,CONFIRMED_FRAUD,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,69d034c0-0f8e-4f2b-b81e-1af34432761b,txn-006347,368.11,GHS,2025-01-23T08:50:00Z,CRYPTO,,device-000,ip-hash-173,NG,MOBILE,FALSE_POSITIVE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,4b44cb40-7968-4b73-b617-def84ee1eabb,txn-006348,629.75,GHS,2025-01-23T08:55:00Z,GAMBLING,,device-ring-1,ip-hash-103,US,MOBILE,FALSE_POSITIVE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,6d3cbed7-d60a-4c2a-87fc-b0cc83f7d5bb,txn-006349,474.21,GHS,2025-01-23T09:00:00Z,RETAIL,,device-024,ip-hash-62,NG,MOBILE,FALSE_POSITIVE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,358177b9-20c2-4b00-ba68-55985805620c,txn-006350,478.04,GHS,2025-01-23T09:05:00Z,RETAIL,,device-031,ip-hash-119,GB,MOBILE,FALSE_POSITIVE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,dda85849-ac4b-4d0f-807f-7353fb334420,txn-006351,392.43,USD,2025-01-23T09:10:00Z,RETAIL,,device-032,ip-hash-89,US,MOBILE,FALSE_POSITIVE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,59ed957a-fe0e-467a-957b-ab52488ab67b,txn-006352,3224.62,USD,2025-01-23T09:15:00Z,RETAIL,,device-ring-4,ip-hash-48,NG,WEB,CONFIRMED_FRAUD,ANALYST,
